Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp "
101.7658175,29.20806914,32.13725,-0.00069,-0.003172196,0.00191,0.060397776,0.005032588,0.007819488,0.01908,-0.23616,0,-2.365033813,-2.546113721,270.6892364,-1.579142613,-0.013534637,263.9743816,-0.98224872,0.113825149,3037.748966,0,86983.32127,0.82353,117.1421715
101.7679271,29.20744184,32.13725,-0.000758239,-0.001843286,0.00191,0.060244198,0.006251588,0.007867311,0.01908,-0.23616,0,-2.362660142,-2.549363395,270.6511141,-1.576773177,-0.015583489,263.9291771,-0.982067296,0.115233962,3037.454523,0,87000.48488,0.82353,117.1420914
101.7701314,29.20681981,32.13725141,-0.001012335,-0.002400802,0.00191,0.060028711,0.00571202,0.007892822,0.01908,-0.23616,0,-2.361173868,-2.551855323,270.6116198,-1.575929706,-0.018748582,263.8836264,-0.981016425,0.115961411,3037.16016,0,87017.65018,0.82353,117.1422764
101.7724018,29.20617566,32.13726,-0.00127,-0.00271,0.00191,0.059969595,0.005420505,0.00791,0.01908,-0.23616,0,-2.36148554,-2.555096229,270.5714363,-1.576875945,-0.022463911,263.8377381,-0.979957475,0.115927077,3036.866219,0,87034.8167,0.82353,117.1426452
101.7748069,29.20554905,32.13726,-0.00127,-0.00271,0.00191,0.060144677,0.00542972,0.00791,0.01908,-0.23616,0,-2.363411452,-2.559224501,270.5312225,-1.578626775,-0.026002429,263.7915346,-0.979911401,0.115143811,3036.572412,0,87052.00104,0.82353,117.143106
101.7773429,29.20491427,32.13726,-0.000759823,-0.00271,0.00191,0.060589808,0.005438796,0.007892408,0.01908,-0.23616,0,-2.364648685,-2.563519377,270.4915608,-1.578855923,-0.028678477,263.7450849,-0.980965538,0.113739004,3036.278502,0,87069.17429,0.82353,117.143639
101.7800306,29.2043068,32.13726,-0.00164541,-0.002437026,0.00191,0.05986899,0.005697809,0.007867252,0.01908,-0.23616,0,-2.367130282,-2.568040545,270.4528834,-1.580396524,-0.030296297,263.6984288,-0.981974419,0.112003146,3035.984406,0,87086.35179,0.82353,117.1441346
101.7828325,29.20366635,32.13726,-0.001121113,-0.001909243,0.00191,0.060369945,0.0062076,0.007846843,0.01908,-0.23616,0,-2.369080438,-2.571957701,270.4151267,-1.580610283,-0.030838148,263.6516869,-0.984059079,0.110167992,3035.689471,0,87103.5287,0.82353,117.1447108
101.7857539,29.20303056,32.13726,-0.00055836,-0.001356385,0.00191,0.06070515,0.00669328,0.007823545,0.01908,-0.23616,0,-2.369084709,-2.573137055,270.378163,-1.578928713,-0.030383439,263.6048988,-0.986129911,0.108427849,3035.393838,0,87120.70938,0.82353,117.1452965
101.7887646,29.20239508,32.13726,-0.000683942,-0.00109,0.00191,0.060475545,0.006905501,0.007805501,0.01908,-0.23616,0,-2.368547506,-2.57224118,270.3418528,-1.577453051,-0.029252672,263.5581326,-0.987298441,0.106913162,3035.097949,0,87137.89286,0.82353,117.1458824
101.7918258,29.20175351,32.13726,-0.000702516,-0.00109,0.00191,0.060495499,0.006896336,0.0078,0.01908,-0.23616,0,-2.368541985,-2.570547548,270.3060222,-1.576947173,-0.027740451,263.5114889,-0.98794176,0.105732591,3034.801915,0,87155.07624,0.82353,117.1465148
101.7949194,29.20112466,32.13726,-0.000354254,-0.00116363,0.00191,0.060737194,0.006821448,0.0078,0.01908,-0.23616,0,-2.367985881,-2.568606505,270.2703002,-1.575910803,-0.02618107,263.4650015,-0.988555078,0.104917506,3034.505591,0,87172.26071,0.82353,117.1472033
101.7980562,29.20050199,32.13726,-0.000641912,-0.00134901,0.00191,0.060249156,0.006648853,0.007801069,0.01908,-0.23616,0,-2.366050855,-2.566738493,270.2344281,-1.574032453,-0.024832453,263.4186127,-0.988475962,0.104412216,3034.209029,0,87189.44717,0.82353,117.1479187
101.8012092,29.19984816,32.13726003,-0.00024,-0.00109,0.00191,0.060659922,0.006889974,0.007810026,0.01908,-0.23616,0,-2.364465417,-2.564712621,270.1982837,-1.573047954,-0.023848757,263.372366,-0.98768666,0.104179767,3033.912712,0,87206.62015,0.82353,117.1486619
101.8043788,29.19921423,32.13726895,-0.00024,-0.00109,0.00191,0.060633137,0.006881046,0.007818954,0.01908,-0.23616,0,-2.36288506,-2.562167978,270.1616409,-1.572342597,-0.023420186,263.3261517,-0.986534874,0.10409941,3033.616694,0,87223.80765,0.82353,117.1493226
101.8075578,29.19857054,32.13727,-0.000406092,-0.00109,0.00191,0.060463908,0.006895818,0.007827909,0.01908,-0.23616,0,-2.361410806,-2.560280258,270.1245744,-1.571927815,-0.023480728,263.2799762,-0.985134534,0.104042545,3033.320964,0,87241.0022,0.82353,117.1500881
101.8107502,29.19795011,32.13727,-0.000611107,-0.00109,0.00191,0.060272319,0.006886574,0.007836713,0.01908,-0.23616,0,-2.360264466,-2.557966995,270.087186,-1.571860138,-0.023912767,263.2338169,-0.983685678,0.103929308,3033.02579,0,87258.18947,0.82353,117.1508204
101.8139707,29.19731247,32.13727,-0.000435292,-0.00142395,0.00191,0.060471688,0.006568691,0.00784566,0.01908,-0.23616,0,-2.359456807,-2.55603815,270.0495567,-1.571954903,-0.024585454,263.1876627,-0.982438139,0.103704535,3032.730971,0,87275.37727,0.82353,117.1515258
101.8172238,29.19667765,32.1372746,-0.000336705,-0.001831964,0.00191,0.0605879,0.006224085,0.00785,0.01908,-0.23616,0,-2.358730156,-2.556375196,270.0118313,-1.572052235,-0.025364449,263.1414851,-0.981292142,0.103348961,3032.436494,0,87292.56032,0.82353,117.1522652
101.8205143,29.19605083,32.13728,-0.000377326,-0.001895797,0.00191,0.060545753,0.006183056,0.007846539,0.01908,-0.23616,0,-2.357983527,-2.557832652,269.9741509,-1.572051932,-0.026081866,263.0952533,-0.980251235,0.10288928,3032.142357,0,87309.73573,0.82353,117.1530411
101.8238529,29.19542055,32.13728,-0.00024,-0.001486385,0.00191,0.06067,0.006519948,0.00784,0.01908,-0.23616,0,-2.357288663,-2.557545487,269.9365933,-1.571934443,-0.026597446,263.0489695,-0.979422718,0.102345997,3031.848506,0,87326.90752,0.82353,117.1537899
101.8272381,29.19480992,32.13728,-0.000260159,-0.00083,0.00191,0.060646001,0.00712904,0.00783904,0.01908,-0.23616,0,-2.356542084,-2.555132578,269.8991991,-1.571743522,-0.026872479,263.0026826,-0.978634564,0.101719923,3031.554872,0,87344.07861,0.82353,117.1544749
101.8306484,29.19414327,32.13728,-0.00045,-0.00083,0.00191,0.06042,0.00712,0.00783,0.01908,-0.23616,0,-2.355610634,-2.551350488,269.8619546,-1.571397756,-0.026990195,262.9564225,-0.977820049,0.101052976,3031.261368,0,87361.27066,0.82353,117.155187
101.8340805,29.19354222,32.13728,-0.00045,-0.00083,0.00191,0.06042,0.00712,0.00783,0.01908,-0.23616,0,-2.354774397,-2.547822613,269.824864,-1.571197408,-0.027007617,262.9102204,-0.976931547,0.100425798,3030.96831,0,87378.46088,0.82353,117.1558142
101.837537,29.19289216,32.13728,-0.00045,-0.002012359,0.00191,0.060427779,0.006030985,0.007822221,0.01908,-0.23616,0,-2.35406882,-2.546709927,269.787983,-1.57117,-0.02689332,262.8641121,-0.976016575,0.099834386,3030.675265,0,87395.65884,0.82353,117.1566079
101.8410033,29.19224477,32.13728,-0.00030443,-0.00235,0.00191,0.060596366,0.005733864,0.00782,0.01908,-0.23616,0,-2.35350488,-2.546585455,269.7512486,-1.571197728,-0.02671443,262.8180349,-0.97521465,0.099336472,3030.382512,0,87412.85788,0.82353,117.1573923
101.8445065,29.19162058,32.13728,-0.000869408,-0.001940579,0.00191,0.060089478,0.006124978,0.00782,0.01908,-0.23616,0,-2.35348888,-2.547624385,269.714677,-1.571747746,-0.026478899,262.7719757,-0.974446697,0.098941681,3030.090069,0,87430.05141,0.82353,117.1581816
101.8480651,29.19100239,32.13728,-0.000977869,-0.00168,0.00191,0.060102792,0.006344816,0.00782,0.01908,-0.23616,0,-2.354496613,-2.547464122,269.6781767,-1.572825364,-0.026178604,262.7259719,-0.974296286,0.098623788,3029.797843,0,87447.24016,0.82353,117.1589229
101.8516755,29.19038303,32.13728,-0.000599757,-0.001804083,0.00191,0.060540162,0.006218477,0.00782,0.01908,-0.23616,0,-2.355814892,-2.546794083,269.6416475,-1.573610162,-0.025911038,262.6800254,-0.974906172,0.098362237,3029.505489,0,87464.42133,0.82353,117.1596471
101.8553414,29.18975492,32.13728257,-0.000396017,-0.001848051,0.00191,0.060652853,0.006199096,0.00782,0.01908,-0.23616,0,-2.356404322,-2.546948588,269.605033,-1.57338096,-0.025736299,262.6341092,-0.97587678,0.098161441,3029.212757,0,87481.60004,0.82353,117.1604008
101.8590823,29.18910571,32.13729,-0.000274783,-0.001331966,0.00191,0.060643622,0.006669752,0.007821656,0.01908,-0.23616,0,-2.35592921,-2.546276592,269.5682924,-1.572241176,-0.025600062,262.5882028,-0.976634722,0.098020186,3028.919732,0,87498.79014,0.82353,117.1611574
101.8628895,29.18848602,32.13729,-0.000465079,-0.00109,0.00191,0.060399319,0.006871257,0.00783,0.01908,-0.23616,0,-2.355213089,-2.543467853,269.5314285,-1.571287487,-0.025558168,262.5423096,-0.976848691,0.097858063,3028.62657,0,87515.9701,0.82353,117.1619565
101.8667621,29.18785414,32.13729,-0.000681724,-0.00109,0.00191,0.060245862,0.00688931,0.00783,0.01908,-0.23616,0,-2.355113793,-2.540994483,269.4944814,-1.571251379,-0.025675517,262.496471,-0.976686207,0.097686552,3028.333467,0,87533.16352,0.82353,117.162769
101.8706766,29.18720807,32.13729,-0.00069,-0.001606814,0.00191,0.060275038,0.006416984,0.00783,0.01908,-0.23616,0,-2.355442863,-2.539770016,269.4575149,-1.57146023,-0.02588147,262.4506419,-0.976750077,0.097496049,3028.040405,0,87550.35398,0.82353,117.1635621
101.8746299,29.18658612,32.13729,-0.00069,-0.00168,0.00191,0.060303212,0.006373212,0.00783,0.01908,-0.23616,0,-2.356147676,-2.540112929,269.4205788,-1.571822707,-0.026118909,262.4048466,-0.97708497,0.09729204,3027.747176,0,87567.54139,0.82353,117.164436
101.8786624,29.18597836,32.13729,-0.00069,-0.001299332,0.00191,0.060329356,0.006709052,0.00783,0.01908,-0.23616,0,-2.35701746,-2.538872819,269.383629,-1.57211356,-0.026334848,262.3590586,-0.97772842,0.097065796,3027.453829,0,87584.74145,0.82353,117.1652665
101.8827636,29.18533579,32.13729,-0.000563853,-0.001242427,0.00191,0.060466147,0.006753341,0.00783,0.01908,-0.23616,0,-2.357915611,-2.537342608,269.346706,-1.572241024,-0.026483073,262.3132919,-0.978608172,0.096801804,3027.160145,0,87601.94284,0.82353,117.1660888
101.8869473,29.18468825,32.13729,-0.000551477,-0.001506846,0.00191,0.060474295,0.006515839,0.007825772,0.01908,-0.23616,0,-2.358762082,-2.536645772,269.3098643,-1.572243087,-0.026582282,262.2675499,-0.979578189,0.096523154,3026.866202,0,87619.14595,0.82353,117.1669401
101.8912042,29.1840662,32.13729,-0.00069,-0.001491372,0.00191,0.060320409,0.006539037,0.00782,0.01908,-0.23616,0,-2.35954495,-2.536512116,269.27313,-1.572156058,-0.026646394,262.2218322,-0.980586439,0.096260481,3026.572067,0,87636.3478,0.82353,117.1678357
101.8955099,29.18344459,32.13729,-0.00069,-0.00109,0.00191,0.06030996,0.006914024,0.00782,0.01908,-0.23616,0,-2.36039493,-2.535722092,269.2364645,-1.572055855,-0.026644064,262.1761429,-0.981698914,0.096014225,3026.277571,0,87653.54164,0.82353,117.1687631
101.8998993,29.18281734,32.13729,-0.00069,-0.001074804,0.00191,0.060349416,0.006904027,0.00782,0.01908,-0.23616,0,-2.361528381,-2.533452976,269.1997865,-1.57219474,-0.026575909,262.1304773,-0.982867668,0.095775973,3025.982661,0,87670.7419,0.82353,117.1696767
101.9043846,29.18215586,32.13729,-0.00069,-0.000839212,0.00191,0.060340354,0.007121497,0.00782,0.01908,-0.23616,0,-2.362588547,-2.530553374,269.1631428,-1.572113189,-0.02651248,262.0848539,-0.984226856,0.095558503,3025.687328,0,87687.93705,0.82353,117.1705556
101.9089577,29.18152312,32.13729,-0.00069,-0.001058681,0.00191,0.060304818,0.00691891,0.00782,0.01908,-0.23616,0,-2.363465565,-2.527994872,269.1264667,-1.571837342,-0.026483614,262.0393216,-0.985581723,0.095347705,3025.391688,0,87705.14889,0.82353,117.1714959
101.9136,29.18089778,32.13729,-0.000506713,-0.001311472,0.00191,0.060490924,0.006683802,0.00782,0.01908,-0.23616,0,-2.364343697,-2.525850038,269.089832,-1.571601439,-0.026533459,261.9938239,-0.986890272,0.095159624,3025.095483,0,87722.35986,0.82353,117.1724677
101.91831,29.18026699,32.13729,-0.000600164,-0.00138,0.00191,0.060399836,0.006626257,0.00782,0.01908,-0.23616,0,-2.36529328,-2.524439069,269.053217,-1.571508716,-0.026568771,261.9483762,-0.988115958,0.094978606,3024.798958,0,87739.56161,0.82353,117.1734558
101.9230882,29.17962116,32.13729,-0.00069,-0.001531576,0.00191,0.060320105,0.006493581,0.00782,0.01908,-0.23616,0,-2.366407146,-2.52393,269.0166462,-1.571550631,-0.026585053,261.9029493,-0.989377672,0.094804002,3024.502047,0,87756.76867,0.82353,117.174471
101.9279475,29.17896759,32.13729412,-0.00069,-0.00168,0.00191,0.06033,0.006364118,0.00782,0.01908,-0.23616,0,-2.367668939,-2.524259476,268.9801327,-1.571642948,-0.026598237,261.8575436,-0.990758953,0.094648223,3024.20465,0,87773.97532,0.82353,117.1755383
101.9328905,29.17832206,32.1373,-0.000610715,-0.00168,0.00191,0.060419196,0.006373304,0.00782,0.01908,-0.23616,0,-2.369045173,-2.524971158,268.9436645,-1.571726339,-0.026586875,261.8121568,-0.99229794,0.09451375,3023.906807,0,87791.17614,0.82353,117.1766332
101.9379163,29.17768191,32.1373,-0.000511944,-0.001852926,0.00191,0.060512247,0.006214817,0.00782,0.01908,-0.23616,0,-2.370357126,-2.525808432,268.9072226,-1.571660627,-0.026532257,261.7667658,-0.993943605,0.094389028,3023.608587,0,87808.38191,0.82353,117.1777094
101.9430469,29.17703871,32.1373,-0.00069,-0.002285307,0.00191,0.060261903,0.00580279,0.00782,0.01908,-0.23616,0,-2.371221203,-2.527101118,268.8707969,-1.571210529,-0.026481459,261.7213718,-0.995500146,0.094284778,3023.309869,0,87825.58499,0.82353,117.178804
101.948264,29.17642101,32.1373,-0.00069,-0.001984046,0.00191,0.060272359,0.006092022,0.00782,0.01908,-0.23616,0,-2.372233256,-2.528350224,268.8343976,-1.571003932,-0.026352922,261.6759527,-0.996949772,0.094216068,3023.010621,0,87842.7813,0.82353,117.179903
101.9535612,29.17574764,32.1373,-0.00069,-0.001687763,0.00191,0.060299294,0.006343414,0.00782,0.01908,-0.23616,0,-2.373526127,-2.528466942,268.7979548,-1.571048824,-0.026272117,261.6305496,-0.998431187,0.094171176,3022.710981,0,87859.99433,0.82353,117.1810792
101.9589633,29.1750995,32.1373,-0.00069,-0.00168,0.00191,0.060318275,0.006359138,0.00782,0.01908,-0.23616,0,-2.37500375,-2.528652753,268.7615002,-1.571177927,-0.026178623,261.5851612,-1.000059952,0.094124312,3022.41088,0,87877.20006,0.82353,117.1821608
101.964444,29.17446238,32.1373,-0.00069,-0.00168,0.00191,0.060328252,0.00636,0.00782,0.01908,-0.23616,0,-2.376551041,-2.528884544,268.7249864,-1.57123951,-0.026145245,261.5397727,-1.001827334,0.094095245,3022.110127,0,87894.41436,0.82353,117.183308
101.9700165,29.17381043,32.1373,-0.00069,-0.00168,0.00191,0.060322435,0.006352435,0.00782,0.01908,-0.23616,0,-2.378098281,-2.528808955,268.6884022,-1.571227304,-0.026177827,261.4943935,-1.003690633,0.094074869,3021.808813,0,87911.62787,0.82353,117.1845135
101.9756951,29.17317129,32.1373,-0.00069,-0.00168,0.00191,0.06032,0.006363392,0.00782,0.01908,-0.23616,0,-2.379645002,-2.528910614,268.6517983,-1.57118652,-0.026230176,261.4490066,-1.005586143,0.094043216,3021.506833,0,87928.8395,0.82353,117.1857139
101.9814614,29.1725303,32.1373,-0.00069,-0.00168,0.00191,0.06032,0.006364147,0.00782,0.01908,-0.23616,0,-2.381210837,-2.529167291,268.6151708,-1.57112903,-0.026302676,261.4036398,-1.00753251,0.094000736,3021.204296,0,87946.05794,0.82353,117.1869401
101.9873245,29.17188004,32.13730493,-0.00069,-0.00168,0.00191,0.060334793,0.00636,0.00782,0.01908,-0.23616,0,-2.382955508,-2.52944793,268.578542,-1.571188758,-0.026384379,261.3582892,-1.009549197,0.093945483,3020.901265,0,87963.27373,0.82353,117.1881706
101.9932903,29.1712175,32.13731,-0.000803749,-0.00168,0.00191,0.060244376,0.006355938,0.00782,0.01908,-0.23616,0,-2.384913744,-2.529555313,268.5419254,-1.571381562,-0.026450312,261.3129289,-1.011664681,0.0938775,3020.597628,0,87980.48847,0.82353,117.1894287
101.9993584,29.17056775,32.13731,-0.000881098,-0.00168,0.00191,0.060178902,0.00635,0.00782,0.01908,-0.23616,0,-2.386997889,-2.529416974,268.5053162,-1.5715554,-0.0264927,261.2675811,-1.013968067,0.0938046,3020.293229,0,87997.7075,0.82353,117.1907236
102.0055173,29.16994858,32.13731,-0.00069,-0.00156725,0.00191,0.060360445,0.006457017,0.00782,0.01908,-0.23616,0,-2.389036916,-2.529105207,268.4687051,-1.571531648,-0.026527644,261.2222781,-1.016455086,0.093732801,3019.988175,0,88014.92434,0.82353,117.1920086
102.0117881,29.16928847,32.13731,-0.00069,-0.001113172,0.00191,0.060318402,0.006886828,0.00782,0.01908,-0.23616,0,-2.39073063,-2.528274213,268.4320628,-1.571169637,-0.026559201,261.1769641,-1.01892615,0.093651211,3019.68239,0,88032.14439,0.82353,117.1933523
102.0181642,29.16859795,32.13731,-0.00069,-0.001373238,0.00191,0.060300466,0.006626762,0.00782,0.01908,-0.23616,0,-2.392308963,-2.526301296,268.3953934,-1.57082886,-0.026550233,261.1316677,-1.021239844,0.093552565,3019.375655,0,88049.37238,0.82353,117.1947243
102.0246128,29.1679552,32.13731,-0.00069,-0.001128343,0.00191,0.0603,0.006871657,0.00782,0.01908,-0.23616,0,-2.393955399,-2.524913614,268.3587654,-1.570629088,-0.0266281,261.0863979,-1.023443425,0.093454544,3019.068321,0,88066.57938,0.82353,117.1961224
102.0311662,29.16728526,32.13731,-0.00069,-0.00109,0.00191,0.0603,0.006894875,0.00782,0.01908,-0.23616,0,-2.395682227,-2.522811842,268.3221503,-1.570509251,-0.026677812,261.0411875,-1.025653033,0.093349251,3018.760167,0,88083.79675,0.82353,117.1975324
102.0378161,29.16660958,32.13731,-0.001064268,-0.00109,0.00191,0.059957996,0.00689,0.00782,0.01908,-0.23616,0,-2.397811943,-2.520548057,268.2855398,-1.570809098,-0.02673517,260.9960122,-1.02786032,0.093236112,3018.45136,0,88101.0209,0.82353,117.1989654
102.0445465,29.16594664,32.13731,-0.000961692,-0.00109,0.00191,0.06013678,0.00689,0.00782,0.01908,-0.23616,0,-2.400649581,-2.518273878,268.2489704,-1.571484355,-0.026813156,260.9509061,-1.030467586,0.093120897,3018.141896,0,88118.24784,0.82353,117.2004277
102.0513735,29.16529369,32.13731,-0.000807487,-0.00109,0.00191,0.060346709,0.00689,0.00782,0.01908,-0.23616,0,-2.403692709,-2.515836386,268.2124275,-1.572058467,-0.026918744,260.9058655,-1.033446,0.092997061,3017.831597,0,88135.47191,0.82353,117.2018981
102.0583152,29.16462736,32.13731319,-0.001065781,-0.00109,0.00191,0.060110183,0.006886807,0.00782,0.01908,-0.23616,0,-2.406724911,-2.513213697,268.1759148,-1.572460718,-0.027019156,260.8608819,-1.036631719,0.09286211,3017.520344,0,88152.69061,0.82353,117.2033832
102.065373,29.16393945,32.13732,-0.00127,-0.00109,0.00191,0.05994,0.006882305,0.00782,0.01908,-0.23616,0,-2.410098871,-2.510672302,268.1394705,-1.572986055,-0.027085352,260.8159679,-1.040093364,0.092723125,3017.208109,0,88169.90957,0.82353,117.2049187
102.0725536,29.16327313,32.13732,-0.00127,-0.001056862,0.00191,0.059942549,0.006921864,0.00782,0.01908,-0.23616,0,-2.413517468,-2.508332733,268.1030662,-1.573273138,-0.027180196,260.7711169,-1.043900117,0.092578333,3016.894748,0,88187.13765,0.82353,117.2064832
102.0798489,29.16262693,32.13732,-0.00127,-0.000835792,0.00191,0.059959554,0.007134431,0.00782,0.01908,-0.23616,0,-2.416969555,-2.50581594,268.0666832,-1.573494208,-0.027248218,260.7263333,-1.047836857,0.092433787,3016.58026,0,88204.36885,0.82353,117.2080392
102.087289,29.16192854,32.13732,-0.00127,-0.001051473,0.00191,0.059968518,0.006927045,0.00782,0.01908,-0.23616,0,-2.420450241,-2.503398978,268.0303795,-1.573619255,-0.027267036,260.6815894,-1.051926515,0.092285191,3016.264232,0,88221.59717,0.82353,117.2097325
102.094857,29.16124608,32.13732,-0.00127,-0.00109,0.00191,0.059888379,0.00689,0.00781258,0.01908,-0.23616,0,-2.423266014,-2.501097888,267.994112,-1.573105757,-0.02728484,260.6369394,-1.055988701,0.092148699,3015.947115,0,88238.8166,0.82353,117.2114224
102.1025673,29.16057566,32.13732624,-0.00127,-0.00109,0.00191,0.059928655,0.00689,0.00781,0.01908,-0.23616,0,-2.426480362,-2.498829736,267.9578883,-1.573150929,-0.027283759,260.5923191,-1.059850015,0.092022621,3015.628735,0,88256.04256,0.82353,117.2131583
102.1103933,29.15988298,32.13733,-0.00127,-0.00109,0.00191,0.059933473,0.00689,0.00781,0.01908,-0.23616,0,-2.429760696,-2.496774626,267.9217109,-1.573180419,-0.027285218,260.5477455,-1.063802511,0.091907382,3015.309122,0,88273.2752,0.82353,117.2149014
102.1183354,29.15917165,32.13733,-0.00127,-0.00109,0.00191,0.059886644,0.00689,0.00781,0.01908,-0.23616,0,-2.432773417,-2.494698157,267.8855718,-1.572906371,-0.027276644,260.5032451,-1.067800948,0.091796576,3014.988428,0,88290.50964,0.82353,117.2167093
102.1264021,29.15848561,32.13733,-0.00127,-0.00109,0.00191,0.059891437,0.00689,0.00781,0.01908,-0.23616,0,-2.435810546,-2.492424626,267.8494626,-1.572772176,-0.027263573,260.458802,-1.071663481,0.091694271,3014.666572,0,88307.74335,0.82353,117.2185696
102.1345862,29.15781064,32.13733,-0.00127,-0.00109,0.00191,0.05993712,0.006887627,0.00781,0.01908,-0.23616,0,-2.439198826,-2.489953067,267.8133768,-1.572988827,-0.027272373,260.4144001,-1.075519866,0.091603893,3014.343447,0,88324.9777,0.82353,117.2204174
102.142899,29.15707572,32.13733,-0.00127,-0.00109,0.00191,0.059954972,0.006881257,0.00781,0.01908,-0.23616,0,-2.442746379,-2.487038186,267.7772995,-1.573204972,-0.027286285,260.3700682,-1.079565745,0.091508686,3014.019183,0,88342.21552,0.82353,117.222344
102.1513339,29.15638974,32.13733,-0.00127,-0.00109,0.00191,0.059919617,0.00689,0.00781,0.01908,-0.23616,0,-2.446126766,-2.484700011,267.7412251,-1.573160806,-0.027333831,260.3257684,-1.083747374,0.091425786,3013.693478,0,88359.46457,0.82353,117.224265
102.1598901,29.15569718,32.13733,-0.00127,-0.00109,0.00191,0.05991085,0.00689,0.00781,0.01908,-0.23616,0,-2.449256423,-2.482411943,267.7051858,-1.572950409,-0.027421496,260.2815675,-1.087806286,0.091329354,3013.366661,0,88376.71,0.82353,117.2262112
102.1685729,29.15501129,32.13733,-0.00127,-0.00109,0.00191,0.05991,0.00689,0.00781,0.01908,-0.23616,0,-2.452439383,-2.480127632,267.6692077,-1.572842746,-0.027477593,260.2374128,-1.09179328,0.091232746,3013.038471,0,88393.95593,0.82353,117.2282323
102.1773801,29.15427961,32.13733,-0.00127,-0.00109,0.00191,0.059860707,0.00689,0.00781,0.01908,-0.23616,0,-2.455295502,-2.477843631,267.6332488,-1.572453826,-0.02749,260.1933038,-1.095729812,0.09113254,3012.709146,0,88411.20802,0.82353,117.2302733
102.1863186,29.15356753,32.13733622,-0.00127,-0.00109,0.00191,0.059871083,0.00689,0.00781,0.01908,-0.23616,0,-2.458256373,-2.475562045,267.5973057,-1.57231865,-0.02754595,260.1492191,-1.099482891,0.091031616,3012.378493,0,88428.45486,0.82353,117.2323785
102.1953596,29.15288448,32.13734,-0.00127,-0.00109,0.00191,0.059880112,0.00689,0.007805056,0.01908,-0.23616,0,-2.461339385,-2.473275237,267.5613986,-1.572325056,-0.02760472,260.1051975,-1.103214904,0.090935616,3012.046645,0,88445.69784,0.82353,117.2344663
102.2044937,29.15218321,32.13734,-0.00127,-0.00109,0.00191,0.059894442,0.00689,0.0078,0.01908,-0.23616,0,-2.464617631,-2.470981682,267.5255475,-1.572473635,-0.027640475,260.0612367,-1.107012858,0.0908381,3011.713843,0,88462.93754,0.82353,117.2365625
102.2137418,29.15143909,32.13734,-0.00127,-0.00109,0.00191,0.059944656,0.00689,0.0078,0.01908,-0.23616,0,-2.468205256,-2.468683289,267.489748,-1.572846144,-0.027664656,260.0173176,-1.110913041,0.090736718,3011.379954,0,88480.17576,0.82353,117.2387474
102.2231099,29.15069653,32.13734,-0.00127,-0.00109,0.00191,0.059961401,0.00689,0.0078,0.01908,-0.23616,0,-2.471908367,-2.46638157,267.4539562,-1.573155216,-0.027685603,259.9734502,-1.115033626,0.090645991,3011.044661,0,88497.42407,0.82353,117.2410072
102.2325885,29.1499887,32.13734,-0.00127,-0.00109,0.00191,0.059969861,0.00689,0.0078,0.01908,-0.23616,0,-2.475574955,-2.464084572,267.41821,-1.573310558,-0.027720418,259.9296866,-1.119296253,0.090558605,3010.708177,0,88514.67984,0.82353,117.2432347
102.2422344,29.14925507,32.13734,-0.00127,-0.00109,0.00191,0.059960803,0.00689,0.0078,0.01908,-0.23616,0,-2.479143473,-2.461784056,267.3824977,-1.573346787,-0.02774759,259.8859587,-1.1235984,0.090468034,3010.3703,0,88531.93795,0.82353,117.24549
102.2519725,29.1485475,32.13734,-0.001029064,-0.00109,0.00191,0.060152749,0.00689,0.0078,0.01908,-0.23616,0,-2.482367294,-2.459475826,267.3468117,-1.572980565,-0.027806218,259.8423015,-1.127947412,0.090379688,3010.030928,0,88549.19861,0.82353,117.2477942
102.2618486,29.14778202,32.13734,-0.001431477,-0.00109,0.00191,0.059723873,0.00689,0.0078,0.01908,-0.23616,0,-2.485387385,-2.457158042,267.3111441,-1.572721524,-0.027827325,259.7986644,-1.131915939,0.09028675,3009.690405,0,88566.45721,0.82353,117.2501779
102.2718365,29.14706445,32.13734,-0.001056685,-0.00109,0.00191,0.060075404,0.00689,0.0078,0.01908,-0.23616,0,-2.488379379,-2.454846172,267.2755181,-1.572379387,-0.02783,259.7550942,-1.135959426,0.090200295,3009.348577,0,88583.71702,0.82353,117.2525676
102.2819271,29.14634472,32.13734,-0.000818426,-0.00109,0.00191,0.060278641,0.00689,0.0078,0.01908,-0.23616,0,-2.491045456,-2.452532891,267.2399076,-1.571887283,-0.027839173,259.7115747,-1.139780064,0.090114134,3009.005621,0,88600.97417,0.82353,117.2549584
102.2921206,29.14559193,32.13734,-0.00097,-0.001301881,0.00191,0.060103591,0.00668171,0.0078,0.01908,-0.23616,0,-2.49346399,-2.449999544,267.2043128,-1.571447402,-0.027864365,259.6680951,-1.143229243,0.090024088,3008.66156,0,88618.23412,0.82353,117.2574004
102.302403,29.14483836,32.13734,-0.00097,-0.00168,0.00191,0.060123352,0.006328693,0.00779733,0.01908,-0.23616,0,-2.496135935,-2.448128177,267.1687738,-1.571401474,-0.027900681,259.6246578,-1.146510024,0.089935967,3008.316426,0,88635.50622,0.82353,117.259903
